1	227715
2	216233
3	200490
4	194695
5	190320
6	188849
7	180883
8	180736
9	177825
10	177212
11	175953
12	172525
13	170216
14	164371
15	159567
16	157575
17	156938
18	154190
19	153813
20	153723
21	152618
22	151813
23	151426
24	151375
25	151080
26	150848
27	150676
28	149985
29	149959
30	149749
31	149199
32	147932
33	147259
34	147183
35	146659
36	146379
37	146379
38	144940
39	144027
40	143420
41	142700
42	141799
43	141257
44	140698
45	140321
46	139919
47	139641
48	139449
49	139050
50	138787
51	138731
52	137990
53	137812
54	136878
55	135228
56	134807
57	134758
58	134750
59	133597
60	132574
61	132572
62	132463
63	131834
64	131820
65	131732
66	131166
67	130640
68	129928
69	129655
70	129550
71	129199
72	128890
73	127925
74	126849
75	126769
76	126310
77	125790
78	125311
79	124014
80	123630
81	120635
82	120478
83	120048
84	120010
85	119919
86	119616
87	119348
88	118590
89	118414
90	118298
91	117456
92	116753
93	116394
94	115895
95	115469
96	114055
97	113873
98	113856
99	113547
100	113058
101	113053
102	112792
103	112658
104	112533
105	111774
106	111636
107	111515
108	111157
109	111075
110	110775
111	110262
112	110144
113	108824
114	108433
115	108261
116	108101
117	107074
118	106785
119	106636
120	106444
121	106144
122	106117
123	106032
124	105775
125	105707
126	105158
127	105022
128	104956
129	104937
130	104935
131	104915
132	104589
133	104335
134	104325
135	103892
136	103841
137	103463
138	103434
139	103349
140	103179
141	103116
142	102785
143	102569
144	102471
145	102370
146	101803
147	101700
148	101684
149	101154
150	100627
151	100571
152	100518
153	100419
154	100234
155	99920
156	99244
157	99229
158	99184
159	99115
160	99086
161	98962
162	98840
163	98639
164	98551
165	98547
166	98208
167	97674
168	97536
169	97257
170	96652
171	96523
172	96419
173	96403
174	96395
175	96025
176	95795
177	95574
178	95016
179	95016
180	94962
181	94915
182	94593
183	94476
184	93953
185	93007
186	92791
187	92656
188	92286
189	92021
190	91992
191	91876
192	91655
193	91187
194	90771
195	90542
196	90269
197	89931
198	89910
199	89762
200	89558
201	89387
202	89346
203	89216
204	89163
205	89161
206	88474
207	88245
208	88226
209	88096
210	88076
211	88041
212	87970
213	87951
214	87941
215	87848
216	87408
217	87293
218	86864
219	86843
220	86527
221	86434
222	86368
223	86287
224	86097
225	86048
226	85937
227	85632
228	85417
229	84480
230	84359
231	84295
232	84270
233	84179
234	84038
235	83321
236	83287
237	83005
238	82869
239	82634
240	82601
241	82529
242	82253
243	82253
244	82156
245	82073
246	81794
247	81782
248	81393
249	80849
250	80846
251	80705
252	80590
253	80576
254	80278
255	79969
256	79932
257	79901
258	79831
259	79764
260	79533
261	79464
262	79389
263	79349
264	79345
265	79174
266	79074
267	79069
268	78847
269	78722
270	78715
271	78687
272	78617
273	78199
274	78160
275	77696
276	77480
277	77277
278	77005
279	76718
280	76606
281	76485
282	76449
283	76411
284	76401
285	76239
286	76061
287	75369
288	75346
289	75310
290	74963
291	74890
292	74661
293	74404
294	74199
295	74129
296	73630
297	73626
298	73612
299	73289
300	73210
301	73105
302	73101
303	72855
304	72719
305	72600
306	72556
307	72454
308	72411
309	72274
310	72189
311	72171
312	71875
313	71599
314	71436
315	71344
316	71267
317	71131
318	70665
319	70330
320	70322
321	70288
322	70095
323	70089
324	70014
325	69916
326	69786
327	69727
328	69568
329	69524
330	69138
331	68753
332	68562
333	68504
334	68284
335	68232
336	67827
337	67720
338	67036
339	66984
340	66746
341	66363
342	66260
343	65976
344	65735
345	65218
346	65213
347	65174
348	64964
349	64878
350	64668
351	64618
352	64455
353	64396
354	64342
355	64339
356	64308
357	64114
358	63986
359	63948
360	63934
361	63725
362	63587
363	63576
364	62944
365	62754
366	62745
367	62635
368	62622
369	62608
370	62322
371	62161
372	62108
373	62020
374	62012
375	61999
376	61538
377	61456
378	61393
379	61297
380	61150
381	61097
382	61054
383	60867
384	60810
385	60730
386	60673
387	60592
388	60546
389	60511
390	60353
391	60275
392	60138
393	59881
394	59871
395	59842
396	59826
397	59594
398	59496
399	59083
400	59045
401	58983
402	58877
403	58667
404	58619
405	58366
406	58264
407	58245
408	58122
409	58036
410	57952
411	57677
412	57476
413	57403
414	57399
415	57381
416	57266
417	57189
418	57100
419	56982
420	56932
421	56766
422	56641
423	56227
424	56194
425	56150
426	56014
427	55743
428	55630
429	55607
430	55367
431	55231
432	55220
433	55199
434	55198
435	55062
436	54879
437	54869
438	54823
439	54651
440	54649
441	54617
442	54580
443	54276
444	54198
445	53881
446	53878
447	53851
448	53804
449	53667
450	53623
451	53529
452	53521
453	53519
454	53450
455	53407
456	53353
457	53303
458	53006
459	52987
460	52859
461	52693
462	52311
463	52077
464	52055
465	52046
466	51973
467	51920
468	51910
469	51804
470	51772
471	51722
472	51503
473	51399
474	51373
475	51357
476	51149
477	51007
478	50926
479	50868
480	50865
481	50859
482	50832
483	50754
484	50750
485	50712
486	50697
487	50557
488	50385
489	50321
490	50193
491	50132
492	50102
493	49886
494	49800
495	49780
496	49689
497	49592
498	49589
499	49442
500	49358
501	49325
502	49280
503	49270
504	48947
505	48663
506	48444
507	48418
508	48417
509	48345
510	48317
511	48091
512	48086
513	47945
514	47789
515	47763
516	47689
517	47666
518	47558
519	47504
520	47372
521	47290
522	47042
523	47012
524	47006
525	46957
526	46783
527	46736
528	46711
529	46607
530	46409
531	46400
532	46354
533	46339
534	46108
535	46107
536	45913
537	45771
538	45727
539	45722
540	45689
541	45632
542	45599
543	45461
544	45333
545	45234
546	45208
547	45049
548	45015
549	44938
550	44899
551	44710
552	44547
553	44538
554	44436
555	44411
556	44381
557	44295
558	44246
559	44233
560	44089
561	44014
562	43950
563	43895
564	43795
565	43757
566	43600
567	43578
568	43571
569	43530
570	43508
571	43478
572	43322
573	43267
574	43218
575	43175
576	43154
577	43138
578	43009
579	43008
580	42866
581	42851
582	42809
583	42765
584	42748
585	42732
586	42729
587	42663
588	42646
589	42642
590	42582
591	42540
592	42535
593	42522
594	42503
595	42345
596	42321
597	42320
598	42289
599	42267
600	42267
601	42019
602	41968
603	41872
604	41652
605	41574
606	41547
607	41547
608	41421
609	41347
610	41340
611	41221
612	41203
613	41199
614	41178
615	41174
616	41138
617	41118
618	40949
619	40883
620	40881
621	40850
622	40791
623	40768
624	40694
625	40667
626	40642
627	40599
628	40590
629	40525
630	40508
631	40487
632	40405
633	40322
634	40272
635	40267
636	40226
637	40221
638	40108
639	40084
640	40047
641	40011
642	39957
643	39869
644	39622
645	39607
646	39507
647	39462
648	39398
649	39330
650	39280
651	39280
652	39183
653	39182
654	39151
655	38995
656	38983
657	38978
658	38969
659	38816
660	38544
661	38532
662	38366
663	38343
664	38290
665	38284
666	38203
667	38141
668	38065
669	38046
670	37999
671	37950
672	37941
673	37850
674	37845
675	37812
676	37792
677	37779
678	37770
679	37767
680	37754
681	37741
682	37698
683	37626
684	37614
685	37591
686	37576
687	37521
688	37359
689	37288
690	37283
691	37199
692	37189
693	37116
694	37069
695	37068
696	37062
697	36857
698	36856
699	36851
700	36850
701	36749
702	36733
703	36685
704	36646
705	36528
706	36499
707	36383
708	36369
709	36311
710	36297
711	36256
712	36144
713	36140
714	36085
715	35949
716	35874
717	35842
718	35830
719	35805
720	35759
721	35739
722	35529
723	35524
724	35448
